Id,Label,type,budget,zip,interestPercentage
R000729,"BDE Bundesverband der Deutschen Entsorgungs-, Wasser- und Kreislaufwirtschaft e. V.",Verein/Verband,600000.0,10785.0,0.0
R005468,Stiftung Kindergesundheit,Verein/Verband,600000.0,80337.0,0.0
R001324,Würth-Gruppe,Unternehmen,600000.0,74653.0,0.0
R002601,RPP Deutschland GmbH,Consulting,600000.0,10117.0,0.1111111111111111
R001805,Abbott Laboratories Deutschland GmbH,Unternehmen,600000.0,65205.0,0.0
R002737,eco - Verband der Internetwirtschaft e.V.,Verein/Verband,590000.0,10117.0,0.1
R002792,ArianeGroup GmbH,Unternehmen,590000.0,82024.0,0.0
R002569,Genossenschaftsverband - Verband der Regionen e.V.,,590000.0,63263.0,0.0
R001066,MSD Sharp & Dohme GmbH,Unternehmen,580000.0,81673.0,0.0
R000344,Deutsche Afrika Stiftung e.V.,Verein/Verband,580000.0,10117.0,0.0
R000270,PHAGRO | Bundesverband des pharmazeutischen Großhandels e. V.,Verein/Verband,580000.0,10117.0,0.032258064516129
R002268,Naturland e.V. ,Verein/Verband,580000.0,82166.0,0.0
R005354,Forschungsvereinigung Schweißen und verwandte Verfahren e.V. des DVS,Verein/Verband,580000.0,40223.0,0.0
R003168,DEKRA SE,Unternehmen,580000.0,70565.0,0.0701754385964912
R002295,Asklepios Kliniken Hamburg GmbH,Unternehmen,580000.0,22307.0,0.0
R002671,ELNET Deutschland e.V.,Verein/Verband,580000.0,10117.0,0.0
R001616,"DZ BANK AG Deutsche Zentralgenossenschaftsbank, Frankfurt am Main",Unternehmen,570000.0,60325.0,0.0
R005815,Verein Deutsche Sprache e. V.,Verein/Verband,570000.0,59174.0,0.0
R000542,REEMTSMA Cigarettenfabriken GmbH,Unternehmen,570000.0,22763.0,0.0571428571428571
R000784,Open Grid Europe GmbH,Unternehmen,570000.0,45141.0,0.0
R000754,Thales Deutschland GmbH,Unternehmen,570000.0,71254.0,0.1052631578947368
R001096,"AGFW | Der Energieeffizienzverband für Wärme, Kälte und KWK e.V.",Verein/Verband,570000.0,60596.0,0.0
R000095,Berufsverband der Niedergelassenen Ärztinnen und Ärzte für Hämatologie und Medizinische Onkologie in Deutschland e.V.,Verein/Verband,570000.0,50677.0,0.0
R001740,ExxonMobil Central Europe Holding,Unternehmen,560000.0,20355.0,0.0
R001735,Schwarz Produktion Stiftung & Co. KG,Unternehmen,560000.0,6667.0,0.0512820512820512
R002822,UNITI Bundesverband mittelständischer Mineralölunternehmen e.V. ,Verein/Verband,560000.0,10117.0,0.0
R002076,MTU Aero Engines AG,Unternehmen,560000.0,80995.0,0.0
R002500,Aluminium Deutschland e.V.,Verein/Verband,560000.0,40547.0,0.0
R002668,Deutscher Reiseverband e.V. ,Verein/Verband,560000.0,10707.0,0.0
R000384,KOK - Bundesweiter Koordinierungskreis gegen Menschenhandel e.V.,Verein/Verband,560000.0,10785.0,0.0
R000570,Union zur Förderung von Oel- und Proteinpflanzen e.V. (UFOP) ,Verein/Verband,550000.0,10117.0,0.0
R003675,Deutscher Musikrat,Verein/Verband,550000.0,10117.0,0.0
R000407,CBM Christoffel-Blindenmission Christian Blind Mission e.V.,Verein/Verband,550000.0,64625.0,0.0
R002278,Stifterverband für die Deutsche Wissenschaft e. V. ,Verein/Verband,550000.0,45128.0,0.1
R001119,VAUNET Verband Privater Medien e. V.,Verein/Verband,550000.0,10555.0,0.0972222222222222
R002784,100 prozent erneuerbar stiftung,Verein/Verband,550000.0,10115.0,0.0
R001339,Deutsche Börse AG,Unternehmen,540000.0,65760.0,0.1304347826086956
R000730,N-ERGIE Aktiengesellschaft,Unternehmen,540000.0,90429.0,0.0
R002310,Medtronic GmbH,Unternehmen,540000.0,40670.0,0.0
R001639,"Diakonie Deutschland, Evangelisches Werk für Diakonie und Entwicklung e.V.",Verein/Verband,540000.0,10115.0,0.0
R000651,Verband der Zytostatika herstellenden Apothekerinnen und Apotheker (VZA) e.V.,Verein/Verband,540000.0,10117.0,0.0
R001354,Deutsche Shell Holding GmbH,Unternehmen,540000.0,22335.0,0.0
R001866,Sozialverband Deutschland e.V.,Verein/Verband,540000.0,10179.0,0.0
R001044,Deutscher Hotel- und Gaststättenverband e.V. (DEHOGA Bundesverband),Verein/Verband,540000.0,10117.0,0.0444444444444444
R001054,BDG - Bundesverband der Deutschen Gießerei-Industrie e. V.,Verein/Verband,540000.0,40549.0,0.0
R002168,Bundesverband Erneuerbare Energie e.V. (BEE),Verein/Verband,540000.0,10829.0,0.0
R003222,Weltverband deutscher Auslandsschulen e.V.,Verein/Verband,530000.0,10178.0,0.0416666666666666
R001512,OVID Verband der ölsaatenverarbeitenden Industrie in Deutschland e.V.,Verein/Verband,530000.0,10117.0,0.0
R003422,BlackRock Asset Management Deutschland AG,Unternehmen,530000.0,80333.0,0.0555555555555555
R001964,Sozialverband VdK Deutschland e.V.,Verein/Verband,530000.0,10115.0,0.0
R001155,Schaeffler AG ,Unternehmen,530000.0,10117.0,0.037037037037037
R001851,ALP - Advanced Level Politics UG (haftungsbeschränkt),Consulting,530000.0,10117.0,0.037037037037037
R003043,Marburger Bund - Verband der angestellten und beamteten Ärztinnen und Ärzte Deutschlands e.V. Bundesverband,,520000.0,10117.0,0.0
R000426,"Metrc, LLC",Unternehmen,520000.0,,0.0952380952380952
R002232,Siemens Healthcare GmbH,Unternehmen,520000.0,91052.0,0.0238095238095238
R001210,"Immobilienverband Deutschland IVD Bundesverband der Immobilienberater, Makler, Verwalter und Sachverständigen e.V.",Verein/Verband,520000.0,10179.0,0.0
R002195,Rolls-Royce Int. Ltd.,Unternehmen,510000.0,10117.0,0.0
R002036,Bundesverband Digitalpublisher und Zeitungsverleger e.V.,Verein/Verband,510000.0,10969.0,0.1038961038961039
R001334,bvse - Bundesverband Sekundärrohstoffe und Entsorgung e.V.,Verein/Verband,510000.0,53229.0,0.0
R004581,Honeywell International Inc.,Unternehmen,510000.0,,0.1481481481481481
R003607,Gesellschaft für bedrohte Völker,Verein/Verband,500000.0,37010.0,0.0
R001060,Dow Deutschland Anlagengesellschaft mbH,Unternehmen,500000.0,21683.0,0.0
R000486,BVMed - Bundesverband Medizintechnologie,Verein/Verband,500000.0,10117.0,0.0526315789473684
R005553,Deutsche Vermögensberatung Aktiengesellschaft DVAG,Unternehmen,500000.0,60329.0,0.0
R001059,Dow Olefinverbund GmbH,Unternehmen,500000.0,6258.0,0.0
R002805,Zentralverband Gartenbau e.V.,Verein/Verband,500000.0,10117.0,0.0
R001599,WerteInitiative e.V.,Verein/Verband,500000.0,10048.0,0.0
R000126,Deutscher Verband für Physiotherapie (ZVK) e.V.,Verein/Verband,500000.0,50679.0,0.0
R002065,Börsenverein des Deutschen Buchhandels e.V.,Verein/Verband,500000.0,60311.0,0.1538461538461538
R002214,Reporter ohne Grenzen (RSF Germany; RSF Deutschland),Verein/Verband,490000.0,10756.0,0.1666666666666666
R005213,ASML Berlin GmbH,Unternehmen,490000.0,12347.0,0.0
R000449,Deutscher Bundesverband für Logopädie e.V. (dbl),Verein/Verband,490000.0,50226.0,0.0689655172413793
R001058,EWE AG,Unternehmen,490000.0,26122.0,0.1
R000880,Wirtschaftsvereinigung Alkoholfreie Getränke e.V.,Verein/Verband,490000.0,10178.0,0.0
R002215,BREKO Bundesverband Breitbandkommunikation e.V.,Verein/Verband,490000.0,53113.0,0.16
R001159,ista SE,Unternehmen,490000.0,45131.0,0.125
R002049,Deutscher Verband Flüssiggas e. V.,Verein/Verband,490000.0,10243.0,0.0294117647058823
R004416,Deutscher Schwerhörigenbund e.V. (DSB),Verein/Verband,490000.0,14059.0,0.0
R002057,Aareal Bank AG,Unternehmen,490000.0,10178.0,0.0
R001267,foodwatch e.V.,Verein/Verband,490000.0,10119.0,0.0
R001227,VENRO Verband Entwicklungspolitik und Humanitäre Hilfe deutscher Nichtregierungsorganisationen e.V,Verein/Verband,490000.0,10963.0,0.0
R005488,Symrise AG,Unternehmen,480000.0,37603.0,0.0
R003051,Alexion Pharma Germany GmbH,Unternehmen,480000.0,80687.0,0.0434782608695652
R000072,"Fachverband Sucht + , Fachverband für Sucht plus Psychosomatik",Verein/Verband,480000.0,53175.0,0.0
R004858,STADAPHARM GmbH,Unternehmen,480000.0,61118.0,0.0
R002276,Coca-Cola Europacific Partners Deutschland,Unternehmen,480000.0,10245.0,0.0476190476190476
R002450,Mainova AG,Unternehmen,480000.0,60486.0,0.0
R003288,Außenhandelsvereinigung des deutschen Einzelhandels e.V. (AVE),Verein/Verband,470000.0,13055.0,0.0869565217391304
R001088,Techem ,Unternehmen,470000.0,65760.0,0.0
R000087,Bundesverband Deutscher Inkasso-Unternehmen e.V. ,Verein/Verband,470000.0,10117.0,0.1428571428571428
R003850,ENERTRAG,Unternehmen,470000.0,17291.0,0.0
R003589,TEAG Thüringer Energie AG,Unternehmen,470000.0,99087.0,0.0
R001283,DER MITTELSTANDSVERBUND - ZGV e.V.,Verein/Verband,470000.0,10117.0,0.088235294117647
R002122,Deutsche Welthungerhilfe e.V. ,Verein/Verband,470000.0,53173.0,0.0
R001635,General Electric Deutschland Holding GmbH,Unternehmen,460000.0,60313.0,0.0
R001217,Johnson & Johnson Medical GmbH,Unternehmen,460000.0,22851.0,0.1052631578947368
R001665,Bürgerbewegung Finanzwende e. V.,Verein/Verband,460000.0,10777.0,0.0
R001225,Booking.com B.V. ,Unternehmen,460000.0,,0.1785714285714285
R001975,Boehringer Ingelheim Corporate Center GmbH,Unternehmen,460000.0,55216.0,0.0
R000887,Krauss-Maffei Wegmann GmbH & Co. KG,Unternehmen,460000.0,80997.0,0.0285714285714285
R002019,VKS - Verband der Kali- und Salzindustrie e.V.,Verein/Verband,460000.0,10117.0,0.0
R002785,MVV Energie AG,Unternehmen,460000.0,68159.0,0.064516129032258
R001177,Spitzenverband Fachärzte Deutschlands e. V. (SpiFa),Verein/Verband,460000.0,10115.0,0.0
R001041,Hermann von Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.,Verein/Verband,460000.0,53175.0,0.0
R004969,Interessenvertretung Selbstbestimmt Leben in Deutschland e. V. - ISL,Verein/Verband,460000.0,10117.0,0.028169014084507
R002929,Bundesverband der Deutschen Luftverkehrswirtschaft e.V.,Verein/Verband,450000.0,10117.0,0.0754716981132075
R002187,Arbeitgeber- und Wirtschaftsverband der Mobilitäts- und Verkehrsdienstleister e.V. (AGV MOVE),,450000.0,10557.0,0.0
R003708,Geschäftsstelle Metropolregion Hamburg,Verein/Verband,450000.0,20459.0,0.0
R001414,"Brot für die Welt, Evangelisches Werk für Diakonie und Entwicklung e.V. ",Verein/Verband,450000.0,10115.0,0.0444444444444444
R000238,Haus & Grund Deutschland,Verein/Verband,450000.0,10117.0,0.0
R000487,Fachvereinigung Kaltwalzwerke e.V.,Verein/Verband,450000.0,40474.0,0.0
R001033,Industrieverband Agrar e.V.,Verein/Verband,450000.0,60329.0,0.0
R000973,Rohde & Schwarz GmbH & Co. KG ,Unternehmen,450000.0,81671.0,0.2666666666666666
R000076,DDV Deutscher Dialogmarketing Verband e.V.,Verein/Verband,450000.0,60528.0,0.125
R002389,Biogen GmbH,Unternehmen,450000.0,81677.0,0.0
R002286,EUTOP Berlin GmbH (EUTOP),Consulting,440000.0,10117.0,0.0761904761904762
R002243,TotalEnergies Marketing Deutschland GmbH,Unternehmen,440000.0,10557.0,0.0
R002498,BayWa Aktiengesellschaft,Unternehmen,440000.0,81925.0,0.0851063829787234
R001565,TRATON SE,Unternehmen,440000.0,80992.0,0.0652173913043478
R001358,Arbeitsgemeinschaft Heiz- und Wasserkostenverteilung e.V. ,Verein/Verband,440000.0,53123.0,0.0681818181818181
R000497,Deutscher Braunkohlen-Industrie-Verein e.V.,Verein/Verband,440000.0,50129.0,0.0
R003532,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V.,,440000.0,80539.0,0.0
R000552,"Verband der Hersteller von Textil-, Papier-, Leder- und Pelzhilfs- und -farbmitteln, Tensiden, Komplexbildnern, Antimikrobiellen Mitteln, Polymeren Flockungsmitteln, Kosmetischen Rohstoffen und Pharmazeutischen Hilfsstoffen oder verwandten Produkten e. V. - Verband TEGEWA e. V.",Verein/Verband,430000.0,60329.0,0.0
R001235,Association for Financial Markets in Europe (AFME),Verein/Verband,430000.0,,0.0
R000871,Deutsche Bauchemie,Verein/Verband,430000.0,60329.0,0.0
R002330,APCO Worldwide GmbH,Consulting,430000.0,10557.0,0.1081081081081081
R001422,DWS Group GmbH & Co. KGaA,Unternehmen,430000.0,60329.0,0.0344827586206896
R001196,Nordzucker AG,Unternehmen,430000.0,38100.0,0.0
R000655,Verband der Wellpappenindustrie e.V.,Verein/Verband,420000.0,64295.0,0.04
R002223,Johanniter-Unfall-Hilfe e.V.,Verein/Verband,420000.0,10785.0,0.0
R003445,EHRENBERG SØRENSEN Kommunikation GmbH,Consulting,420000.0,20459.0,0.0
R002686,Zukunft Gas e.V.,Verein/Verband,420000.0,10117.0,0.0
R000949,Wikimedia Deutschland - Gesellschaft zur Förderung Freien Wissens e. V.,Verein/Verband,420000.0,10963.0,0.1063829787234042
R002385,AstraZeneca GmbH,Unternehmen,420000.0,22763.0,0.0
R001943,1&1 AG,Unternehmen,420000.0,56410.0,0.1923076923076923
R002135,Amazon Web Services EMEA SARL,Unternehmen,420000.0,,0.1194029850746268
R000328,Wirtschaftsforum der SPD e.V.,Verein/Verband,420000.0,10117.0,0.0851063829787234
R001072,Flüchtlingsrat Mecklenburg-Vorpommern e.V.,Verein/Verband,420000.0,19002.0,0.0169491525423728
R001004,bft Bundesverband Freier Tankstellen und Unabhängiger Deutscher Mineralölhändler e.V.,Verein/Verband,420000.0,53127.0,0.0
R001476,Deutsches Rotes Kreuz e.V.,,420000.0,12205.0,0.0
R001264,TUI AG,Unternehmen,410000.0,30625.0,0.0769230769230769
R000810,Bundesverband Baustoffe - Steine und Erden e.V.,Verein/Verband,410000.0,10969.0,0.0
R002110,Bundesverband Beteiligungskapital - German Private Equity and Venture Capital Association e.V.,Verein/Verband,410000.0,10117.0,0.0
R000220,Verband der Wohnungs- und Immobilienwirtschaft Rheinland Westfalen e. V. (VdW Rheinland Westfalen),Verein/Verband,410000.0,40211.0,0.0
R000805,Markenverband,Verein/Verband,410000.0,10117.0,0.0980392156862745
R003888,European Music Council,Verein/Verband,410000.0,53113.0,0.0
R001435,Exposure- und Dialogprogramme e.V.,Verein/Verband,410000.0,50679.0,0.0
R003601,CECONOMY AG,Unternehmen,410000.0,40221.0,0.0952380952380952
R002179,Save the Children Deutschland e.V.,Verein/Verband,410000.0,10709.0,0.0
R000828,BAYERNOIL Raffineriegesellschaft mbH,Unternehmen,400000.0,93333.0,0.0
R003369,ZIV Zweirad-Industrie-Verband e.V.,Verein/Verband,400000.0,10117.0,0.0208333333333333
R001923,Diehl Stiftung & Co. KG,Unternehmen,400000.0,90478.0,0.0519480519480519
R004294,Korian Deutschland GmbH,Unternehmen,400000.0,81673.0,0.0
R001350,Trianel GmbH,Unternehmen,400000.0,52070.0,0.0
R002447,Bund der Vertriebenen - Vereinigte Landsmannschaften - Landesverband Bayern e.V.,Verein/Verband,400000.0,81669.0,0.0
R002709,Verband der Anbieter von Telekommunikations- und Mehrwertdiensten (VATM) e.V.,Verein/Verband,400000.0,10117.0,0.4
R003244,Transport & Environment,Verein/Verband,400000.0,,0.0
R001443,ProSiebenSat.1 Media SE,Unternehmen,390000.0,85774.0,0.2068965517241379
R002191,Institut der Wirtschaftsprüfer in Deutschland e.V. (IDW),Verein/Verband,390000.0,40474.0,0.125
R001843,Zentralverband des Kraftfahrzeughandwerks (ZVK) / Bundesinnungsverband,Verein/Verband,390000.0,53129.0,0.0
R001378,ESG Elektroniksystem- und Logistik-GmbH,Unternehmen,390000.0,80807.0,0.0526315789473684
R002267,Katholische Arbeitnehmer-Bewegung (KAB) Deutschlands e.V.,Verein/Verband,390000.0,50670.0,0.0
R001813,Westenergie AG,Unternehmen,390000.0,45128.0,0.1136363636363636
R001089,Bundesverband Paket und Expresslogistik e. V. (BIEK),Verein/Verband,390000.0,10117.0,0.0681818181818181
R004611,Otto (GmbH & Co KG),Unternehmen,390000.0,22179.0,0.0869565217391304
R001246,Zentralverband Deutsches Kraftfahrzeuggewerbe e.V.,Verein/Verband,390000.0,53129.0,0.0769230769230769
R003869,Gesellschaft für musikalische Aufführungs- und mechanische Vervielfältigungsrechte (GEMA),,380000.0,10787.0,0.217391304347826
R001366,Toll4Europe GmbH,Unternehmen,380000.0,80335.0,0.0
R000996,ITAD - Interessengemeinschaft der Thermischen Abfallbehandlungsanlagen in Deutschland e.V.,Verein/Verband,380000.0,40468.0,0.0
R000916,DVGW Deutscher Verein des Gas- und Wasserfaches e.V. - Technisch-wissenschaftlicher Verein,Verein/Verband,380000.0,53123.0,0.0
R002282,"Visa Europe Management Services Limited, German Branch",Unternehmen,380000.0,60311.0,0.0714285714285714
R001872,Brunswick Group ,Consulting,380000.0,60313.0,0.0
R005419,Mehr Zeit für Kinder e. V.,,380000.0,60322.0,0.0
R001541,GlaxoSmithKline GmbH & Co. KG,Unternehmen,380000.0,81675.0,0.0
R001990,Verband öffentlicher Versicherer e.V.,Verein/Verband,380000.0,10117.0,0.0
R005046,CRIF GmbH,Unternehmen,380000.0,80807.0,0.1875
R001250,Bundespsychotherapeutenkammer,Verein/Verband,380000.0,10179.0,0.0
R005453,,Consulting,380000.0,,0.0294117647058823
R005078,EiiF - European Industrial Insulation Foundation,Verein/Verband,380000.0,,0.0
R000751,Europäische Bewegung Deutschland e.V. ,Verein/Verband,380000.0,10559.0,0.0
R003510,Deutscher Olympischer Sportbund (DOSB),Verein/Verband,370000.0,60528.0,0.0
R001236,Amgen GmbH,Unternehmen,370000.0,80992.0,0.0909090909090909
R000428,BTGA - Bundesindustrieverband Technische Gebäudeausrüstung e.V.,Verein/Verband,370000.0,53129.0,0.05
R000255,Deutsche Unternehmensinitiative Energieeffizienz e. V. (DENEFF),Verein/Verband,370000.0,10557.0,0.0
R002661,Viatris Healthcare GmbH,Unternehmen,370000.0,61352.0,0.0
R004360,W. L. Gore & Associates GmbH,Unternehmen,370000.0,85640.0,0.0
R000176,LobbyControl - Initiative für Transparenz und Demokratie e.V.,Verein/Verband,370000.0,50939.0,0.0833333333333333
R002088,friedrich30 GmbH & Co. KG,Consulting,370000.0,55124.0,0.06
R002144,Santander Consumer Bank AG,Unternehmen,370000.0,41061.0,0.0833333333333333
R002605,Westnetz GmbH,Unternehmen,360000.0,44139.0,0.0833333333333333
R002185,Institut der Norddeutschen Wirtschaft,Verein/Verband,360000.0,30175.0,0.1111111111111111
R002074,Continental AG,Unternehmen,360000.0,30165.0,0.0588235294117647
R002567,DFL Deutsche Fußball Liga GmbH,Unternehmen,360000.0,60325.0,0.1071428571428571
R002416,Novo Nordisk Pharma GmbH,Unternehmen,360000.0,55127.0,0.0
R001053,European Energy Exchange AG,Unternehmen,360000.0,4109.0,0.1
R000500,"SPECTARIS. Deutscher Industrieverband für Optik, Photonik, Analysen- und Medizintechnik e.V.",Verein/Verband,360000.0,10117.0,0.0
R000985,Deutsche Stiftung Weltbevölkerung (DSW),Verein/Verband,360000.0,10119.0,0.0
R005679,"Bundesverband Wirtschaft, Verkehr und Logistik (BWVL) e. V.",Verein/Verband,360000.0,53173.0,0.074074074074074
R002558,Stiftung zur Förderung der Hochschulrektorenkonferenz,Verein/Verband,360000.0,53175.0,0.074074074074074
R001254,John Deere GmbH & Co. KG,Unternehmen,360000.0,68163.0,0.0980392156862745
R002089,B. Braun SE,Unternehmen,350000.0,34212.0,0.027027027027027
R002757,LEG Immobilien SE,Verein/Verband,350000.0,40476.0,0.0
R005364,Mazda Motor Europe GmbH,Unternehmen,350000.0,51371.0,0.0
R000046,European Justice Forum AISBL,Verein/Verband,350000.0,,0.0
R001291,Deutscher Verein für öffentliche und private Fürsorge e.V.,Verein/Verband,350000.0,10179.0,0.0
R003030,CAE GmbH,Unternehmen,350000.0,52222.0,0.1428571428571428
R004248,Bundesverband Holz und Kunststoff,Verein/Verband,350000.0,10179.0,0.0
R003496,ARGE Netz GmbH & Co. KG,Unternehmen,350000.0,25813.0,0.054054054054054
R001239,Verband der Nordwestdeutschen Textil- und Bekleidungsindustrie ,,350000.0,48155.0,0.0952380952380952
R001691,Bausparkasse Schwäbisch Hall AG,Unternehmen,350000.0,74523.0,0.0975609756097561
R004741,NETINERA Deutschland GmbH,Unternehmen,350000.0,10179.0,0.0
R002108,Edelman GmbH,Unternehmen,350000.0,60329.0,0.0
R001548,JT International Germany GmbH,Unternehmen,350000.0,50670.0,0.0
R002117,GELSENWASSER AG,Unternehmen,350000.0,45891.0,0.1052631578947368
R001171,Hays,Unternehmen,350000.0,68161.0,0.0526315789473684
R001607,freenet AG,Unternehmen,350000.0,22297.0,0.3076923076923077
R001276,Malteser Hilfsdienst e.V.,Verein/Verband,350000.0,51103.0,0.0
R002821,Verband der Sparda-Banken e.V.,,350000.0,60327.0,0.0
R001025,ABV - Arbeitsgemeinschaft berufsständischer Versorgungseinrichtungen e. V.,,350000.0,10117.0,0.0
R003514,Bundesverband Güterkraftverkehr Logistik und Entsorgung (BGL) e.V.,,350000.0,10117.0,0.05
R001612,secunet Security Networks AG,Unternehmen,350000.0,45138.0,0.1428571428571428
R004882,IVECO Magirus AG,Unternehmen,350000.0,89079.0,0.0875
R002560,Deutscher Hausärzteverband e.V.,Verein/Verband,350000.0,51149.0,0.1428571428571428
R001001,Bischöfliches Hilfswerk Misereor e.V.,Verein/Verband,340000.0,52064.0,0.0434782608695652
R002938,Deutscher Fußball-Bund,Verein/Verband,340000.0,60528.0,0.0
R003903,TÜV Rheinland AG,Unternehmen,340000.0,51105.0,0.119047619047619
R001103,"Deutscher Naturschutzring (DNR) e.V. Dachverband der deutschen Natur-, Tier- und Umweltschutzorganisationen",Verein/Verband,340000.0,10117.0,0.02
R004465,neue deutsche organisationen - das postmigrantische netzwerk e.V.,Verein/Verband,340000.0,10999.0,0.0
R005365,Clariant Produkte (Deutschland) GmbH,Unternehmen,340000.0,65929.0,0.0
R000536,Kreislandvolkverband Wesermarsch e.V.,Verein/Verband,340000.0,26939.0,0.0
R001721,Allianz Private Krankenversicherungs-AG,Unternehmen,340000.0,80802.0,0.0
R002628,Fresenius Kabi Deutschland GmbH,Unternehmen,340000.0,61352.0,0.0
R003866,Global Eco Transition gGmbH,,340000.0,10117.0,0.0
R000881,VID - Verband Insolvenzverwalter und Sachwalter Deutschlands ,Verein/Verband,340000.0,10117.0,0.0
R005131,Familienbetriebe Land und Forst NRW e.V.,Verein/Verband,340000.0,40210.0,0.0
R001598,Allgemeiner Deutscher Fahrrad-Club e.V. (ADFC),Verein/Verband,340000.0,10117.0,0.0
R001689,Coca-Cola GmbH,Unternehmen,340000.0,10245.0,0.0476190476190476
R001546,Metsä Tissue GmbH,Unternehmen,330000.0,56316.0,0.0
R004176,Landwärme GmbH,Unternehmen,330000.0,80802.0,0.0
R000247,Verband Deutscher Privatschulen Sachsen-Anhalt e.V.,Verein/Verband,330000.0,39104.0,0.0
R001981,enercity AG,Unternehmen,330000.0,30449.0,0.0
R000773,Giesecke+Devrient GmbH,Unternehmen,330000.0,81677.0,0.2105263157894736
